Interval Start UTC Date,Queue,Media Type,Skill Set,Language,Offered,Interactions Handled,Total Handle Time
2021-07-12T17:30:00.000Z,New Orders,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,New Orders,MESSAGE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,Existing Accounts,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,Existing Accounts,MESSAGE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,New Orders,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,New Orders,MESSAGE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,Existing Accounts,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,Existing Accounts,MESSAGE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,New Orders,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,New Orders,MESSAGE,,,24.81375,25.81375,136.7842632
2021-07-12T17:30:00.000Z,Existing Accounts,VOICE,,,24.81375,25.81375,136.7842632
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,New Orders,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,VOICE,,,24.765,26.765,142.784626
2021-07-12T17:45:00.000Z,Existing Accounts,MESSAGE,,,24.765,26.765,142.784626
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,Existing Accounts,MESSAGE,,,24.6675,26.6675,144.8891897
2021-07-12T18:00:00.000Z,New Orders,VOICE,,,24.6675,26.6675,144.8891897
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,Existing Accounts,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,VOICE,,,23.595,24.595,142.7037397
2021-07-12T18:15:00.000Z,New Orders,MESSAGE,,,23.595,24.595,142.7037397
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,New Orders,MESSAGE,,,23.1075,24.1075,145.8649367
2021-07-12T18:30:00.000Z,Existing Accounts,VOICE,,,23.1075,24.1075,145.8649367
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,New Orders,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,VOICE,,,20.475,22.475,139.2493572
2021-07-12T18:45:00.000Z,Existing Accounts,MESSAGE,,,20.475,22.475,139.2493572
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,Existing Accounts,MESSAGE,,,19.54875,20.54875,144.2089776
2021-07-12T19:00:00.000Z,New Orders,VOICE,,,19.54875,20.54875,144.2089776
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,Existing Accounts,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,VOICE,,,20.23125,20.23125,150.5795662
2021-07-12T19:15:00.000Z,New Orders,MESSAGE,,,20.23125,20.23125,150.5795662
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,New Orders,MESSAGE,,,18.33,19.33,142.4435638
2021-07-12T19:30:00.000Z,Existing Accounts,VOICE,,,18.33,19.33,142.4435638
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,New Orders,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,VOICE,,,17.4525,17.4525,146.5768156
2021-07-12T19:45:00.000Z,Existing Accounts,MESSAGE,,,17.4525,17.4525,146.5768156
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,Existing Accounts,MESSAGE,,,15.25875,17.25875,132.8753674
2021-07-12T20:00:00.000Z,New Orders,VOICE,,,15.25875,17.25875,132.8753674
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,Existing Accounts,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,VOICE,,,15.5025,16.5025,139.4279245
2021-07-12T20:15:00.000Z,New Orders,MESSAGE,,,15.5025,16.5025,139.4279245
2021-07-12T20:30:00.000Z,Existing Accounts,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,Existing Accounts,MESSAGE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,MESSAGE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,Existing Accounts,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,Existing Accounts,MESSAGE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,MESSAGE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,Existing Accounts,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,Existing Accounts,MESSAGE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,VOICE,,,13.99125,14.99125,138.3535192
2021-07-12T20:30:00.000Z,New Orders,MESSAGE,,,13.99125,14.99125,138.3535192
